window_id	item_id_seq_train	item_id_target	interaction_time_delta_train	session	common_item
1545	15 15 3 2 5 4 5 17 5 7 5	7	7 47 0 6 0 0 5 1 3 1 1	1666.0	1
1546	15 15 3 2 5 4 5 17 5 7	5	7 47 0 6 0 0 5 1 3 1	1666.0	1
1547	15 15 3 2 5 4 5 17 5	7	7 47 0 6 0 0 5 1 3	1666.0	1
1548	15 15 3 2 5 4 5 17	5	7 47 0 6 0 0 5 1	1666.0	1
1549	15 15 3 2 5 4 5	17	7 47 0 6 0 0 5	1666.0	0
1550	15 15 3 2 5 4	5	7 47 0 6 0 0	1666.0	1
1551	15 15 3 2 5	4	7 47 0 6 0	1666.0	0
1552	15 15 3 2	5	7 47 0 6	1666.0	1
1553	15 15 3	2	7 47 0	1666.0	1
1554	15 15	3	7 47	1666.0	0
1555	15	15	7	1666.0	1
1556	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15 7 5 7 5 15 7	5	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2 37 2 0 13 16 8	1671.0	1
1557	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15 7 5 7 5 15	7	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2 37 2 0 13 16	1671.0	1
1558	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15 7 5 7 5	15	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2 37 2 0 13	1671.0	1
1559	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15 7 5 7	5	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2 37 2 0	1671.0	1
1560	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15 7 5	7	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2 37 2	1671.0	1
1561	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15 7	5	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2 37	1671.0	1
1562	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15 15	7	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18 2	1671.0	1
1563	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7 15	15	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1 18	1671.0	1
1564	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2 7	15	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1 1	1671.0	1
1565	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2 2	7	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0 1	1671.0	1
1566	15 7 2 2 1 3 2 1 6 15 6 6 1 3 2	2	20 18 13 6 1 0 0 0 0 0 0 1 0 0 0	1671.0	1
1567	15 7 2 2 1 3 2 1 6 15 6 6 1 3	2	20 18 13 6 1 0 0 0 0 0 0 1 0 0	1671.0	1
1568	15 7 2 2 1 3 2 1 6 15 6 6 1	3	20 18 13 6 1 0 0 0 0 0 0 1 0	1671.0	0
1569	15 7 2 2 1 3 2 1 6 15 6 6	1	20 18 13 6 1 0 0 0 0 0 0 1	1671.0	0
1570	15 7 2 2 1 3 2 1 6 15 6	6	20 18 13 6 1 0 0 0 0 0 0	1671.0	1
1571	15 7 2 2 1 3 2 1 6 15	6	20 18 13 6 1 0 0 0 0 0	1671.0	1
1572	15 7 2 2 1 3 2 1 6	15	20 18 13 6 1 0 0 0 0	1671.0	1
1573	15 7 2 2 1 3 2 1	6	20 18 13 6 1 0 0 0	1671.0	1
1574	15 7 2 2 1 3 2	1	20 18 13 6 1 0 0	1671.0	0
1575	15 7 2 2 1 3	2	20 18 13 6 1 0	1671.0	1
1576	15 7 2 2 1	3	20 18 13 6 1	1671.0	0
1577	15 7 2 2	1	20 18 13 6	1671.0	0
1578	15 7 2	2	20 18 13	1671.0	1
1579	15 7	2	20 18	1671.0	1
1580	15	7	20	1671.0	1
1581	15	7	22	1677.0	1
1582	15 15	7	12 10	1681.0	1
1583	15	15	12	1681.0	1
1584	15 7 15 7 15	7	16 12 1 8 16	1682.0	1
1585	15 7 15 7	15	16 12 1 8	1682.0	1
1586	15 7 15	7	16 12 1	1682.0	1
1587	15 7	15	16 12	1682.0	1
1588	15	7	16	1682.0	1
1589	15 7 15 2 7 15 7	2	8 9 11 1 18 12 12	1683.0	1
1590	15 7 15 2 7 15	7	8 9 11 1 18 12	1683.0	1
1591	15 7 15 2 7	15	8 9 11 1 18	1683.0	1
1592	15 7 15 2	7	8 9 11 1	1683.0	1
1593	15 7 15	2	8 9 11	1683.0	1
1594	15 7	15	8 9	1683.0	1
1595	15	7	8	1683.0	1
1596	15 7 15	7	5 20 4	1684.0	1
1597	15 7	15	5 20	1684.0	1
1598	15	7	5	1684.0	1
1599	15	7	28	1686.0	1
1600	15 7 5 2 15	7	13 51 27 188 2	1687.0	1
1601	15 7 5 2	15	13 51 27 188	1687.0	1
1602	15 7 5	2	13 51 27	1687.0	1
1603	15 7	5	13 51	1687.0	1
1604	15	7	13	1687.0	1
1605	15	7	7	1689.0	1
1606	2 2 15	7	16 15 2	1690.0	1
1607	2 2	15	16 15	1690.0	1
1608	2	2	16	1690.0	1
1609	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15 1 7 15 7 15 7	1	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3 0 1 13 24 15 41	1693.0	0
1610	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15 1 7 15 7 15	7	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3 0 1 13 24 15	1693.0	1
1611	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15 1 7 15 7	15	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3 0 1 13 24	1693.0	1
1612	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15 1 7 15	7	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3 0 1 13	1693.0	1
1613	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15 1 7	15	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3 0 1	1693.0	1
1614	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15 1	7	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3 0	1693.0	1
1615	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7 15	1	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1 3	1693.0	0
1616	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15 7	15	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2 1	1693.0	1
1617	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7 15	7	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1 2	1693.0	1
1618	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7 7	15	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2 1	1693.0	1
1619	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15 7	7	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2 2	1693.0	1
1620	15 7 15 7 15 15 15 15 7 15 7 2 15 7 15	7	15 1 1 1 24 5 1 2 1 4 0 7 2 1 2	1693.0	1
1621	15 7 15 7 15 15 15 15 7 15 7 2 15 7	15	15 1 1 1 24 5 1 2 1 4 0 7 2 1	1693.0	1
1622	15 7 15 7 15 15 15 15 7 15 7 2 15	7	15 1 1 1 24 5 1 2 1 4 0 7 2	1693.0	1
1623	15 7 15 7 15 15 15 15 7 15 7 2	15	15 1 1 1 24 5 1 2 1 4 0 7	1693.0	1
1624	15 7 15 7 15 15 15 15 7 15 7	2	15 1 1 1 24 5 1 2 1 4 0	1693.0	1
1625	15 7 15 7 15 15 15 15 7 15	7	15 1 1 1 24 5 1 2 1 4	1693.0	1
1626	15 7 15 7 15 15 15 15 7	15	15 1 1 1 24 5 1 2 1	1693.0	1
1627	15 7 15 7 15 15 15 15	7	15 1 1 1 24 5 1 2	1693.0	1
1628	15 7 15 7 15 15 15	15	15 1 1 1 24 5 1	1693.0	1
1629	15 7 15 7 15 15	15	15 1 1 1 24 5	1693.0	1
1630	15 7 15 7 15	15	15 1 1 1 24	1693.0	1
1631	15 7 15 7	15	15 1 1 1	1693.0	1
1632	15 7 15	7	15 1 1	1693.0	1
1633	15 7	15	15 1	1693.0	1
1634	15	7	15	1693.0	1
1635	15 7	2	15 43	1695.0	1
1636	15	7	15	1695.0	1
1637	15 7 15 7 15 15 15 15 15 5 2 7 7 15	7	18 34 7 2 2 1 3 1 8 20 3 3 1 17	1705.0	1
1638	15 7 15 7 15 15 15 15 15 5 2 7 7	15	18 34 7 2 2 1 3 1 8 20 3 3 1	1705.0	1
1639	15 7 15 7 15 15 15 15 15 5 2 7	7	18 34 7 2 2 1 3 1 8 20 3 3	1705.0	1
1640	15 7 15 7 15 15 15 15 15 5 2	7	18 34 7 2 2 1 3 1 8 20 3	1705.0	1
1641	15 7 15 7 15 15 15 15 15 5	2	18 34 7 2 2 1 3 1 8 20	1705.0	1
1642	15 7 15 7 15 15 15 15 15	5	18 34 7 2 2 1 3 1 8	1705.0	1
1643	15 7 15 7 15 15 15 15	15	18 34 7 2 2 1 3 1	1705.0	1
1644	15 7 15 7 15 15 15	15	18 34 7 2 2 1 3	1705.0	1
1645	15 7 15 7 15 15	15	18 34 7 2 2 1	1705.0	1
1646	15 7 15 7 15	15	18 34 7 2 2	1705.0	1
1647	15 7 15 7	15	18 34 7 2	1705.0	1
1648	15 7 15	7	18 34 7	1705.0	1
1649	15 7	15	18 34	1705.0	1
1650	15	7	18	1705.0	1
1651	15	7	7	1711.0	1
1652	15 7 15 7 15	7	4 7 10 17 4	1712.0	1
1653	15 7 15 7	15	4 7 10 17	1712.0	1
1654	15 7 15	7	4 7 10	1712.0	1
1655	15 7	15	4 7	1712.0	1
1656	15	7	4	1712.0	1
1657	15 7 15 7 15	7	26 23 7 13 8	1722.0	1
1658	15 7 15 7	15	26 23 7 13	1722.0	1
1659	15 7 15	7	26 23 7	1722.0	1
1660	15 7	15	26 23	1722.0	1
1661	15	7	26	1722.0	1
1662	15 7 15	7	8 17 7	1730.0	1
1663	15 7	15	8 17	1730.0	1
1664	15	7	8	1730.0	1
1665	2 15 15 7 15 15	7	82 10 16 5 16 1	1731.0	1
1666	2 15 15 7 15	15	82 10 16 5 16	1731.0	1
1667	2 15 15 7	15	82 10 16 5	1731.0	1
1668	2 15 15	7	82 10 16	1731.0	1
1669	2 15	15	82 10	1731.0	1
1670	2	15	82	1731.0	1
1671	15	7	6	1732.0	1
1672	15	7	10	1740.0	1
1673	15 7 15	7	5 3 12	1743.0	1
1674	15 7	15	5 3	1743.0	1
1675	15	7	5	1743.0	1
1676	15 15 15 15 7 15 7 15 7 5 1 7	7	18 29 2 6 2 10 7 6 3 38 26 5	1745.0	1
1677	15 15 15 15 7 15 7 15 7 5 1	7	18 29 2 6 2 10 7 6 3 38 26	1745.0	1
1678	15 15 15 15 7 15 7 15 7 5	1	18 29 2 6 2 10 7 6 3 38	1745.0	0
1679	15 15 15 15 7 15 7 15 7	5	18 29 2 6 2 10 7 6 3	1745.0	1
1680	15 15 15 15 7 15 7 15	7	18 29 2 6 2 10 7 6	1745.0	1
1681	15 15 15 15 7 15 7	15	18 29 2 6 2 10 7	1745.0	1
1682	15 15 15 15 7 15	7	18 29 2 6 2 10	1745.0	1
1683	15 15 15 15 7	15	18 29 2 6 2	1745.0	1
1684	15 15 15 15	7	18 29 2 6	1745.0	1
1685	15 15 15	15	18 29 2	1745.0	1
1686	15 15	15	18 29	1745.0	1
1687	15	15	18	1745.0	1
1688	15	7	15	1762.0	1
1689	15	7	15	1767.0	1
1690	15	7	16	1769.0	1
1691	15	7	13	1772.0	1
1692	15 7	7	27 21	1788.0	1
1693	15	7	27	1788.0	1
1694	15 7 15	7	4 10 2	1794.0	1
1695	15 7	15	4 10	1794.0	1
1696	15	7	4	1794.0	1
1697	15	7	19	1795.0	1
1698	15	7	4	1796.0	1
1699	15	7	4	1797.0	1
1700	15	7	24	1799.0	1
1701	15	7	41	1803.0	1
1702	15	7	10	1804.0	1
1703	15	7	5	1806.0	1
1704	15 7 15	7	5 12 12	1807.0	1
1705	15 7	15	5 12	1807.0	1
1706	15	7	5	1807.0	1
1707	15	7	16	1810.0	1
1708	15 7 15 7 15 7 7 15 7 15 7 15 7 15 15 7 15 7 15	7	27 19 30 1 2 3 3 12 12 5 4 1 2 8 32 1 35 93 1	1822.0	1
1709	15 7 15 7 15 7 7 15 7 15 7 15 7 15 15 7 15 7	15	27 19 30 1 2 3 3 12 12 5 4 1 2 8 32 1 35 93	1822.0	1
1710	15 7 15 7 15 7 7 15 7 15 7 15 7 15 15 7 15	7	27 19 30 1 2 3 3 12 12 5 4 1 2 8 32 1 35	1822.0	1
1711	15 7 15 7 15 7 7 15 7 15 7 15 7 15 15 7	15	27 19 30 1 2 3 3 12 12 5 4 1 2 8 32 1	1822.0	1
1712	15 7 15 7 15 7 7 15 7 15 7 15 7 15 15	7	27 19 30 1 2 3 3 12 12 5 4 1 2 8 32	1822.0	1
1713	15 7 15 7 15 7 7 15 7 15 7 15 7 15	15	27 19 30 1 2 3 3 12 12 5 4 1 2 8	1822.0	1
1714	15 7 15 7 15 7 7 15 7 15 7 15 7	15	27 19 30 1 2 3 3 12 12 5 4 1 2	1822.0	1
1715	15 7 15 7 15 7 7 15 7 15 7 15	7	27 19 30 1 2 3 3 12 12 5 4 1	1822.0	1
1716	15 7 15 7 15 7 7 15 7 15 7	15	27 19 30 1 2 3 3 12 12 5 4	1822.0	1
1717	15 7 15 7 15 7 7 15 7 15	7	27 19 30 1 2 3 3 12 12 5	1822.0	1
1718	15 7 15 7 15 7 7 15 7	15	27 19 30 1 2 3 3 12 12	1822.0	1
1719	15 7 15 7 15 7 7 15	7	27 19 30 1 2 3 3 12	1822.0	1
1720	15 7 15 7 15 7 7	15	27 19 30 1 2 3 3	1822.0	1
1721	15 7 15 7 15 7	7	27 19 30 1 2 3	1822.0	1
1722	15 7 15 7 15	7	27 19 30 1 2	1822.0	1
1723	15 7 15 7	15	27 19 30 1	1822.0	1
1724	15 7 15	7	27 19 30	1822.0	1
1725	15 7	15	27 19	1822.0	1
1726	15	7	27	1822.0	1
1727	15 7 15 7 15 7 15 2 2 5 6	7	7 2 6 5 5 12 20 9 5 7 6	1824.0	1
1728	15 7 15 7 15 7 15 2 2 5	6	7 2 6 5 5 12 20 9 5 7	1824.0	1
1729	15 7 15 7 15 7 15 2 2	5	7 2 6 5 5 12 20 9 5	1824.0	1
1730	15 7 15 7 15 7 15 2	2	7 2 6 5 5 12 20 9	1824.0	1
1731	15 7 15 7 15 7 15	2	7 2 6 5 5 12 20	1824.0	1
1732	15 7 15 7 15 7	15	7 2 6 5 5 12	1824.0	1
1733	15 7 15 7 15	7	7 2 6 5 5	1824.0	1
1734	15 7 15 7	15	7 2 6 5	1824.0	1
1735	15 7 15	7	7 2 6	1824.0	1
1736	15 7	15	7 2	1824.0	1
1737	15	7	7	1824.0	1
1738	15	7	2	1827.0	1
1739	2 15 7 2 2 2 15 7 15 5 4 5 5	7	147 26 30 2 0 5 8 6 7 1 0 0 57	1829.0	1
1740	2 15 7 2 2 2 15 7 15 5 4 5	5	147 26 30 2 0 5 8 6 7 1 0 0	1829.0	1
1741	2 15 7 2 2 2 15 7 15 5 4	5	147 26 30 2 0 5 8 6 7 1 0	1829.0	1
1742	2 15 7 2 2 2 15 7 15 5	4	147 26 30 2 0 5 8 6 7 1	1829.0	0
1743	2 15 7 2 2 2 15 7 15	5	147 26 30 2 0 5 8 6 7	1829.0	1
1744	2 15 7 2 2 2 15 7	15	147 26 30 2 0 5 8 6	1829.0	1
1745	2 15 7 2 2 2 15	7	147 26 30 2 0 5 8	1829.0	1
1746	2 15 7 2 2 2	15	147 26 30 2 0 5	1829.0	1
1747	2 15 7 2 2	2	147 26 30 2 0	1829.0	1
1748	2 15 7 2	2	147 26 30 2	1829.0	1
1749	2 15 7	2	147 26 30	1829.0	1
1750	2 15	7	147 26	1829.0	1
1751	2	15	147	1829.0	1
1752	2 4	5	9 0	1831.0	1
1753	2	4	9	1831.0	0
1754	2 5	2	4 6	1838.0	1
1755	2	5	4	1838.0	1
1756	2 4 5 2	2	1 0 86 13	1841.0	1
1757	2 4 5	2	1 0 86	1841.0	1
1758	2 4	5	1 0	1841.0	1
1759	2	4	1	1841.0	0
1760	15	7	19	1842.0	1
1761	15	7	16	1844.0	1
1762	15	7	23	1845.0	1
1763	15	7	17	1846.0	1
1764	15	7	13	1847.0	1
1765	15 7 15 5 7 15 2 15 7 15 15 7 15 1 7 7 2	2	25 8 28 0 22 8 8 1 1 62 1 2 10 0 4 4 93	1853.0	1
1766	15 7 15 5 7 15 2 15 7 15 15 7 15 1 7 7	2	25 8 28 0 22 8 8 1 1 62 1 2 10 0 4 4	1853.0	1
1767	15 7 15 5 7 15 2 15 7 15 15 7 15 1 7	7	25 8 28 0 22 8 8 1 1 62 1 2 10 0 4	1853.0	1
1768	15 7 15 5 7 15 2 15 7 15 15 7 15 1	7	25 8 28 0 22 8 8 1 1 62 1 2 10 0	1853.0	1
1769	15 7 15 5 7 15 2 15 7 15 15 7 15	1	25 8 28 0 22 8 8 1 1 62 1 2 10	1853.0	0
1770	15 7 15 5 7 15 2 15 7 15 15 7	15	25 8 28 0 22 8 8 1 1 62 1 2	1853.0	1
1771	15 7 15 5 7 15 2 15 7 15 15	7	25 8 28 0 22 8 8 1 1 62 1	1853.0	1
1772	15 7 15 5 7 15 2 15 7 15	15	25 8 28 0 22 8 8 1 1 62	1853.0	1
1773	15 7 15 5 7 15 2 15 7	15	25 8 28 0 22 8 8 1 1	1853.0	1
1774	15 7 15 5 7 15 2 15	7	25 8 28 0 22 8 8 1	1853.0	1
1775	15 7 15 5 7 15 2	15	25 8 28 0 22 8 8	1853.0	1
1776	15 7 15 5 7 15	2	25 8 28 0 22 8	1853.0	1
1777	15 7 15 5 7	15	25 8 28 0 22	1853.0	1
1778	15 7 15 5	7	25 8 28 0	1853.0	1
1779	15 7 15	5	25 8 28	1853.0	1
1780	15 7	15	25 8	1853.0	1
1781	15	7	25	1853.0	1
1782	15 7 2 15 15 7 15	7	8 51 4 27 9 8 8	1857.0	1
1783	15 7 2 15 15 7	15	8 51 4 27 9 8	1857.0	1
1784	15 7 2 15 15	7	8 51 4 27 9	1857.0	1
1785	15 7 2 15	15	8 51 4 27	1857.0	1
1786	15 7 2	15	8 51 4	1857.0	1
1787	15 7	2	8 51	1857.0	1
1788	15	7	8	1857.0	1
1789	15 7 7 15 15 2 4 5 7 15 7 5 15	7	14 2 17 24 1 1 0 4 4 8 38 12 29	1865.0	1
1790	15 7 7 15 15 2 4 5 7 15 7 5	15	14 2 17 24 1 1 0 4 4 8 38 12	1865.0	1
1791	15 7 7 15 15 2 4 5 7 15 7	5	14 2 17 24 1 1 0 4 4 8 38	1865.0	1
1792	15 7 7 15 15 2 4 5 7 15	7	14 2 17 24 1 1 0 4 4 8	1865.0	1
1793	15 7 7 15 15 2 4 5 7	15	14 2 17 24 1 1 0 4 4	1865.0	1
1794	15 7 7 15 15 2 4 5	7	14 2 17 24 1 1 0 4	1865.0	1
1795	15 7 7 15 15 2 4	5	14 2 17 24 1 1 0	1865.0	1
1796	15 7 7 15 15 2	4	14 2 17 24 1 1	1865.0	0
1797	15 7 7 15 15	2	14 2 17 24 1	1865.0	1
1798	15 7 7 15	15	14 2 17 24	1865.0	1
1799	15 7 7	15	14 2 17	1865.0	1
1800	15 7	7	14 2	1865.0	1
1801	15	7	14	1865.0	1
1802	15	7	21	1867.0	1
1803	7 15	7	2 17	1869.0	1
1804	7	15	2	1869.0	1
1805	15	7	5	1871.0	1
1806	15	7	4	1872.0	1
1807	15 15 5 5 5 5 4 5	7	15 48 1 0 0 1 0 8	1878.0	1
1808	15 15 5 5 5 5 4	5	15 48 1 0 0 1 0	1878.0	1
1809	15 15 5 5 5 5	4	15 48 1 0 0 1	1878.0	0
1810	15 15 5 5 5	5	15 48 1 0 0	1878.0	1
1811	15 15 5 5	5	15 48 1 0	1878.0	1
1812	15 15 5	5	15 48 1	1878.0	1
1813	15 15	5	15 48	1878.0	1
1814	15	15	15	1878.0	1
1815	2 2 2 2	2	1 33 17 0	1881.0	1
1816	2 2 2	2	1 33 17	1881.0	1
1817	2 2	2	1 33	1881.0	1
1818	2	2	1	1881.0	1
1819	11 7 15 2 15 15 2 2 7	5	3 16 0 4 4 7 0 19 43	1882.0	1
1820	11 7 15 2 15 15 2 2	7	3 16 0 4 4 7 0 19	1882.0	1
1821	11 7 15 2 15 15 2	2	3 16 0 4 4 7 0	1882.0	1
1822	11 7 15 2 15 15	2	3 16 0 4 4 7	1882.0	1
1823	11 7 15 2 15	15	3 16 0 4 4	1882.0	1
1824	11 7 15 2	15	3 16 0 4	1882.0	1
1825	11 7 15	2	3 16 0	1882.0	1
1826	11 7	15	3 16	1882.0	1
1827	11	7	3	1882.0	1
1828	2 2 2 2	2	0 2 0 12	1883.0	1
1829	2 2 2	2	0 2 0	1883.0	1
1830	2 2	2	0 2	1883.0	1
1831	2	2	0	1883.0	1
1832	2	5	0	1887.0	1
1833	15	7	26	1888.0	1
1834	4	5	0	1890.0	1
1835	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15 7 2 15 7 2 15	7	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18 13 7 1 38 42 11	1891.0	1
1836	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15 7 2 15 7 2	15	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18 13 7 1 38 42	1891.0	1
1837	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15 7 2 15 7	2	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18 13 7 1 38	1891.0	1
1838	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15 7 2 15	7	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18 13 7 1	1891.0	1
1839	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15 7 2	15	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18 13 7	1891.0	1
1840	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15 7	2	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18 13	1891.0	1
1841	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5 15	7	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25 18	1891.0	1
1842	15 7 15 7 15 6 5 7 15 2 7 15 7 4 5	15	19 3 15 9 15 5 2 6 5 12 26 10 16 0 25	1891.0	1
1843	15 7 15 7 15 6 5 7 15 2 7 15 7 4	5	19 3 15 9 15 5 2 6 5 12 26 10 16 0	1891.0	1
1844	15 7 15 7 15 6 5 7 15 2 7 15 7	4	19 3 15 9 15 5 2 6 5 12 26 10 16	1891.0	0
1845	15 7 15 7 15 6 5 7 15 2 7 15	7	19 3 15 9 15 5 2 6 5 12 26 10	1891.0	1
1846	15 7 15 7 15 6 5 7 15 2 7	15	19 3 15 9 15 5 2 6 5 12 26	1891.0	1
1847	15 7 15 7 15 6 5 7 15 2	7	19 3 15 9 15 5 2 6 5 12	1891.0	1
1848	15 7 15 7 15 6 5 7 15	2	19 3 15 9 15 5 2 6 5	1891.0	1
1849	15 7 15 7 15 6 5 7	15	19 3 15 9 15 5 2 6	1891.0	1
1850	15 7 15 7 15 6 5	7	19 3 15 9 15 5 2	1891.0	1
1851	15 7 15 7 15 6	5	19 3 15 9 15 5	1891.0	1
1852	15 7 15 7 15	6	19 3 15 9 15	1891.0	1
1853	15 7 15 7	15	19 3 15 9	1891.0	1
1854	15 7 15	7	19 3 15	1891.0	1
1855	15 7	15	19 3	1891.0	1
1856	15	7	19	1891.0	1
1857	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4 5 15 7 15 7 15	7	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0 18 11 6 11 9 26	1893.0	1
1858	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4 5 15 7 15 7	15	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0 18 11 6 11 9	1893.0	1
1859	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4 5 15 7 15	7	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0 18 11 6 11	1893.0	1
1860	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4 5 15 7	15	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0 18 11 6	1893.0	1
1861	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4 5 15	7	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0 18 11	1893.0	1
1862	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4 5	15	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0 18	1893.0	1
1863	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4 4	5	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0 0	1893.0	1
1864	15 7 15 7 15 15 15 7 2 2 15 7 4 4 4	4	6 5 8 1 2 2 28 5 9 5 13 14 0 0 0	1893.0	0
1865	15 7 15 7 15 15 15 7 2 2 15 7 4 4	4	6 5 8 1 2 2 28 5 9 5 13 14 0 0	1893.0	0
1866	15 7 15 7 15 15 15 7 2 2 15 7 4	4	6 5 8 1 2 2 28 5 9 5 13 14 0	1893.0	0
1867	15 7 15 7 15 15 15 7 2 2 15 7	4	6 5 8 1 2 2 28 5 9 5 13 14	1893.0	0
1868	15 7 15 7 15 15 15 7 2 2 15	7	6 5 8 1 2 2 28 5 9 5 13	1893.0	1
1869	15 7 15 7 15 15 15 7 2 2	15	6 5 8 1 2 2 28 5 9 5	1893.0	1
1870	15 7 15 7 15 15 15 7 2	2	6 5 8 1 2 2 28 5 9	1893.0	1
1871	15 7 15 7 15 15 15 7	2	6 5 8 1 2 2 28 5	1893.0	1
1872	15 7 15 7 15 15 15	7	6 5 8 1 2 2 28	1893.0	1
1873	15 7 15 7 15 15	15	6 5 8 1 2 2	1893.0	1
1874	15 7 15 7 15	15	6 5 8 1 2	1893.0	1
1875	15 7 15 7	15	6 5 8 1	1893.0	1
1876	15 7 15	7	6 5 8	1893.0	1
1877	15 7	15	6 5	1893.0	1
1878	15	7	6	1893.0	1
1879	15 7 15 7 15 7 15 7 15 7 15 15 7 15 7 7 15 3 7 15 7	2	9 1 25 22 4 2 2 4 1 2 24 8 4 5 25 2 23 4 5 15 6	1897.0	1
1880	15 7 15 7 15 7 15 7 15 7 15 15 7 15 7 7 15 3 7 15	7	9 1 25 22 4 2 2 4 1 2 24 8 4 5 25 2 23 4 5 15	1897.0	1
1881	15 7 15 7 15 7 15 7 15 7 15 15 7 15 7 7 15 3 7	15	9 1 25 22 4 2 2 4 1 2 24 8 4 5 25 2 23 4 5	1897.0	1
1882	15 7 15 7 15 7 15 7 15 7 15 15 7 15 7 7 15 3	7	9 1 25 22 4 2 2 4 1 2 24 8 4 5 25 2 23 4	1897.0	1
1883	15 7 15 7 15 7 15 7 15 7 15 15 7 15 7 7 15	3	9 1 25 22 4 2 2 4 1 2 24 8 4 5 25 2 23	1897.0	0
1884	15 7 15 7 15 7 15 7 15 7 15 15 7 15 7 7	15	9 1 25 22 4 2 2 4 1 2 24 8 4 5 25 2	1897.0	1
